VDID,SubAuthorityCode,BiDirectional,VDType,LocationType,DetectionType,PositionLon,PositionLat,RoadID,RoadName,RoadClass,LocationMile,RoadSection_Start,RoadSection_End,Link_LinkID,Link_Bearing,Link_RoadDirection,Link_LaneNum,Link_ActualLaneNum
VD-N1-S-66-O-NW-平鎮系統-1ST66W,NFB-NR,0,1,5,2,121.1906662,24.9376606,000010,國道1號,0,65K+000,平鎮系統交流道,幼獅交流道,0000101023010H,W,S,2,2
VD-N1-S-65.200-N-LOOP,NFB-NR,0,1,5,1,121.1878838,24.9344668,000010,國道1號,0,65K+200,平鎮系統交流道,幼獅交流道,0000100006500H,SW,S,3,3
VD-N1-S-66.040-M-RS,NFB-NR,0,2,1,1,121.1809368,24.9310741,000010,國道1號,0,66K+040,平鎮系統交流道,幼獅交流道,0000100006600H,SW,S,3,3
VD-N1-S-66.500-M-LOOP,NFB-NR,0,1,5,1,121.1765991,24.9294243,000010,國道1號,0,66K+500,平鎮系統交流道,幼獅交流道,0000100006600H,SW,S,3,3
VD-N1-S-67-I-WS-21-幼獅,NFB-NR,0,1,5,2,121.1703137,24.9249572,000010,國道1號,0,67K+300,幼獅交流道,楊梅交流道,0000101024033H,SW,S,1,1
VD-N1-S-67-O-NW-1-幼獅,NFB-NR,0,1,5,2,121.1724878,24.9265522,000010,國道1號,0,67K+300,幼獅交流道,楊梅交流道,0000101024000H,SW,S,2,2
VD-N1-S-67-I-WS-1-幼獅,NFB-NR,0,1,5,2,121.1697604,24.9238041,000010,國道1號,0,67K+300,幼獅交流道,楊梅交流道,0000101024033H,SW,S,2,2
VD-N1-S-67-O-NW-21-幼獅,NFB-NR,0,1,5,2,121.1708371,24.9254485,000010,國道1號,0,67K+300,幼獅交流道,楊梅交流道,0000101024026H,W,S,1,1
VD-N1-S-67.380-N-LOOP,NFB-NR,0,1,5,1,121.1703102,24.9239705,000010,國道1號,0,67K+380,幼獅交流道,楊梅交流道,0000100006700H,SW,S,3,3
VD-N1-S-68.000-M-RS,NFB-NR,0,2,1,1,121.1679315,24.9188977,000010,國道1號,0,68K+000,幼獅交流道,楊梅交流道,0000100006800H,S,S,3,3
VD-N1-S-68.050-M-LOOP,NFB-NR,0,1,5,1,121.1677141,24.9183249,000010,國道1號,0,68K+050,幼獅交流道,楊梅交流道,0000100006800H,S,S,3,3
VD-N1-S-69-I-WS-楊梅-匝道,NFB-NR,0,1,5,2,121.1629263,24.909008,000010,國道1號,0,69K+200,楊梅交流道,高架楊梅端,0000101025030H,SE,S,1,1
VD-N1-S-69-I-ES-楊梅-環道,NFB-NR,0,1,5,2,121.1638204,24.909441,000010,國道1號,0,69K+200,楊梅交流道,高架楊梅端,0000101025040H,S,S,1,1
VD-N1-S-69-O-NW-1-楊梅,NFB-NR,0,1,5,2,121.1649267,24.9111875,000010,國道1號,0,69K+200,楊梅交流道,高架楊梅端,0000100006860H,S,S,2,2
VD-N1-S-69-O-NE-22-楊梅,NFB-NR,0,1,5,2,121.1632688,24.9098281,000010,國道1號,0,69K+200,楊梅交流道,高架楊梅端,0000101025020H,S,S,1,1
VD-N1-S-69.330-N-LOOP,NFB-NR,0,1,5,1,121.1637586,24.9075243,000010,國道1號,0,69K+330,楊梅交流道,高架楊梅端,0000100006900H,SW,S,3,3
VD-N1-S-69.700-M-LOOP,NFB-NR,0,1,5,1,121.1611816,24.9043831,000010,國道1號,0,69K+700,楊梅交流道,高架楊梅端,0000100006970H,SW,S,4,4
VD-N1-S-71.450-N-LOOP,NFB-NR,0,1,5,1,121.1456007,24.8991199,000010,國道1號,0,71K+450,高架楊梅端,湖口交流道,0000100007100H,W,S,3,3
VD-N1-S-73.010-M-LOOP,NFB-NR,0,1,5,1,121.131097,24.8949947,000010,國道1號,0,73K+010,高架楊梅端,湖口交流道,0000100007200H,W,S,4,4
VD-N1-S-74.510-M-LOOP,NFB-NR,0,1,5,1,121.116663,24.893162,000010,國道1號,0,74K+510,高架楊梅端,湖口交流道,0000100007400H,W,S,4,4
VD-N1-S-76.300-M-LOOP,NFB-NR,0,1,5,1,121.0992863,24.8907624,000010,國道1號,0,76K+300,高架楊梅端,湖口交流道,0000100007600J,SW,S,4,4
VD-N1-S-78.170-M-LOOP,NFB-NR,0,1,5,1,121.0826253,24.8847237,000010,國道1號,0,78K+170,高架楊梅端,湖口交流道,0000100007800J,W,S,4,4
VD-N1-S-79.300-M-RS,NFB-NR,0,2,1,1,121.0720181,24.8813394,000010,國道1號,0,79K+300,高架楊梅端,湖口交流道,0000100007900J,SW,S,4,4
VD-N1-S-81.230-M-LOOP,NFB-NR,0,1,5,1,121.0545843,24.8761846,000010,國道1號,0,81K+230,高架楊梅端,湖口交流道,0000100008100J,W,S,4,4
VD-N1-S-83.150-M-LOOP,NFB-NR,0,1,5,1,121.0354041,24.8769033,000010,國道1號,0,83K+150,高架楊梅端,湖口交流道,0000100008310J,W,S,4,4
VD-N1-S-83-I-WS-1-湖口,NFB-NR,0,1,5,2,121.0286934,24.8762038,000010,國道1號,0,83K+800,湖口交流道,湖口服務區,0000101027016J,SW,S,2,2
VD-N1-S-83-O-NW-1-湖口,NFB-NR,0,1,5,2,121.0320742,24.8766263,000010,國道1號,0,83K+800,湖口交流道,湖口服務區,0000101027003J,W,S,2,2
VD-N1-S-83-I-WS-21-湖口,NFB-NR,0,1,5,2,121.0291287,24.8763937,000010,國道1號,0,83K+800,湖口交流道,湖口服務區,0000101027030J,SW,S,1,1
VD-N1-S-83-O-NW-21-湖口,NFB-NR,0,1,5,2,121.0296067,24.8764772,000010,國道1號,0,83K+800,湖口交流道,湖口服務區,0000101027006J,W,S,1,1
VD-N1-S-84.120-N-LOOP,NFB-NR,0,1,5,1,121.0260494,24.8749337,000010,國道1號,0,84K+120,湖口交流道,湖口服務區,0000100008400J,W,S,3,3
VD-N1-S-85.020-M-RS,NFB-NR,0,2,1,1,121.0183203,24.8710542,000010,國道1號,0,85K+020,湖口交流道,湖口服務區,0000100008440J,SW,S,4,4
VD-N1-S-85.690-M-LOOP,NFB-NR,0,1,5,1,121.0138251,24.8665545,000010,國道1號,0,85K+690,湖口交流道,湖口服務區,0000100008500J,SW,S,4,4
VD-N1-S-86-O-NW-1-湖口服務區,NFB-NR,0,1,5,2,121.0101345,24.8591202,000010,國道1號,0,86K+500,湖口服務區,竹北交流道,0000101081000J,SW,S,1,1
VD-N1-S-86-I-WS-1-湖口服務區,NFB-NR,0,1,5,2,121.0103449,24.858553,000010,國道1號,0,86K+500,湖口服務區,竹北交流道,0000101081010J,SE,S,1,1
VD-N1-S-86.520-M-LOOP,NFB-NR,0,1,5,1,121.0106519,24.859641,000010,國道1號,0,86K+520,湖口服務區,竹北交流道,0000100008630J,S,S,3,3
VD-N1-S-88.050-M-RS,NFB-NR,0,2,1,1,121.0188707,24.8486569,000010,國道1號,0,88K+050,湖口服務區,竹北交流道,0000100008800J,SE,S,4,4
VD-N1-S-90.010-M-LOOP,NFB-NR,0,1,5,1,121.0214311,24.8319806,000010,國道1號,0,90K+010,湖口服務區,竹北交流道,0000100008900J,S,S,4,4
VD-N1-S-91-I-WS-1-竹北,NFB-NR,0,1,5,2,121.0161338,24.822934,000010,國道1號,0,91K+000,竹北交流道,新竹交流道,0000101028050J,S,S,2,2
VD-N1-S-91-I-WS-21-竹北,NFB-NR,0,1,5,2,121.0161236,24.8236722,000010,國道1號,0,91K+000,竹北交流道,新竹交流道,0000101028030J,S,S,1,1
VD-N1-S-91-O-NW-1-竹北,NFB-NR,0,1,5,2,121.0182975,24.8258723,000010,國道1號,0,91K+000,竹北交流道,新竹交流道,0000101028000J,SW,S,1,1
VD-N1-S-91-O-NW-21-竹北,NFB-NR,0,1,5,2,121.0165946,24.8241855,000010,國道1號,0,91K+000,竹北交流道,新竹交流道,0000101028020J,SW,S,2,2
VD-N1-S-91.180-N-LOOP,NFB-NR,0,1,5,1,121.0163128,24.8224145,000010,國道1號,0,91K+180,竹北交流道,新竹交流道,0000100009100J,SW,S,3,3
VD-N1-S-91.700-M-RS,NFB-NR,0,1,5,1,121.0141218,24.8187722,000010,國道1號,0,91K+700,竹北交流道,新竹交流道,0000100009140J,SW,S,4,4
VD-N1-S-93.040-M-LOOP,NFB-NR,0,1,5,1,121.0100243,24.8070211,000010,國道1號,0,93K+190,竹北交流道,新竹交流道,0000100009300O,S,S,4,4
VD-N1-S-93.750-N-LOOP,NFB-NR,0,1,5,1,121.0089758,24.8005012,000010,國道1號,0,93K+750,竹北交流道,新竹交流道,0000100009340O,S,S,3,3
VD-N1-S-95.210-N-LOOP,NFB-NR,0,1,5,1,121.0045595,24.7879206,000010,國道1號,0,95K+210,竹北交流道,新竹交流道,0000101029170O,S,S,3,3
VD-N1-S-95-I-WS-21A-新竹-光復路,NFB-NR,0,1,5,2,121.0049054,24.7900542,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029150O,SW,S,2,2
VD-N1-S-95-C-S-1A-新竹-公道五路-光復,NFB-NR,0,1,5,2,121.0059956,24.7919359,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029100O,S,S,1,1
VD-N1-S-95-I-WS-22A-新竹-公道五路,NFB-NR,0,1,5,2,121.0078089,24.7969263,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029050O,SE,S,2,2
VD-N1-S-95-I-WS-33A-新竹-公道五路,NFB-NR,0,1,5,2,121.0076524,24.7978199,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029050O,SE,S,1,1
VD-N1-S-95-I-ES-22B-新竹-園區二路,NFB-NR,0,1,5,2,121.0032636,24.7757227,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029240J,S,S,1,1
VD-N1-S-95-I-WS-1B-新竹-園區二路,NFB-NR,0,1,5,2,121.0032315,24.775441,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029260J,S,S,2,2
VD-N1-S-95-O-NW-22A-新竹,NFB-NR,0,1,5,2,121.0058366,24.7919485,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029090O,SW,S,4,4
VD-N1-S-95-O-NW-33A-新竹,NFB-NR,0,1,5,2,121.0050675,24.7910981,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029110O,W,S,3,3
VD-N1-S-95-O-NW-1B-新竹,NFB-NR,0,1,5,2,121.0051551,24.7900553,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029180O,S,S,2,2
VD-N1-S-95-O-NW-31A-新竹,NFB-NR,0,1,5,2,121.0075942,24.798347,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029030O,W,S,1,1
VD-N1-S-95-O-NW-21A-新竹,NFB-NR,0,1,5,2,121.0085896,24.800101,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029010O,S,S,1,1
VD-N1-S-95-O-NW-1A-新竹,NFB-NR,0,1,5,2,121.0089766,24.8018726,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029000O,S,S,2,2
VD-N1-S-95-I-ES-32A-新竹-光復路,NFB-NR,0,1,5,2,121.0051342,24.7903805,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029150O,SW,S,1,1
VD-N1-S-95-O-NW-21B-新竹,NFB-NR,0,1,5,2,121.0030383,24.7818265,000010,國道1號,0,95K+400,新竹交流道,新竹系統交流道,0000101029190O,SW,S,1,1
VD-N1-S-96.620-N-LOOP,NFB-NR,0,1,5,1,121.0035405,24.7754525,000010,國道1號,0,96K+620,新竹交流道,新竹系統交流道,0000100009660J,S,S,3,3
VD-N1-S-97.990-M-LOOP,NFB-NR,0,1,5,1,120.9992916,24.7640034,000010,國道1號,0,97K+990,新竹交流道,新竹系統交流道,0000100009710J,SW,S,4,4
VD-N1-S-98.000-M-RS,NFB-NR,0,2,1,1,120.9989713,24.7637083,000010,國道1號,0,98K+000,新竹交流道,新竹系統交流道,0000100009800J,SW,S,4,4
VD-N1-S-99-I-ES-新竹系統-3S1S,NFB-NR,0,1,5,2,120.9909976,24.7572832,000010,國道1號,0,99K+400,新竹系統交流道,頭份交流道,0000101030040J,W,S,2,2
VD-N1-S-99-I-WS-新竹系統-3N1S,NFB-NR,0,1,5,2,120.9835423,24.7573291,000010,國道1號,0,99K+400,新竹系統交流道,頭份交流道,0000101030050J,SE,S,1,1
VD-N1-S-99.990-N-LOOP,NFB-NR,0,1,5,1,120.9844197,24.7532117,000010,國道1號,0,99K+990,新竹系統交流道,頭份交流道,0000100009960J,SW,S,3,3
VD-N1-N-0.000-M-LOOP,NFB-NR,0,1,5,1,121.7359049,25.1229012,000010,國道1號,0,0K+000,基隆交流道,基隆端,0000101101000C,NE,N,2,2
VD-N1-N-0.590-M-RS,NFB-NR,0,2,1,1,121.7315591,25.1182402,000010,國道1號,0,0K+590,基隆交流道,基隆端,0000100100050C,NE,N,2,2
VD-N1-N-1.000-N-LOOP,NFB-NR,0,1,5,1,121.7288062,25.1156155,000010,國道1號,0,1K+000,基隆交流道,基隆端,0000100100070C,NE,N,2,2
VD-N1-N-1-I-EN-1-國安路-基隆,NFB-NR,0,1,5,2,121.7295082,25.114224,000010,國道1號,0,1K+100,八堵交流道,基隆交流道,0000101102010C,N,N,1,1
VD-N1-N-1-O-SE-1-基隆-八德路,NFB-NR,0,1,5,2,121.7275348,25.1127708,000010,國道1號,0,1K+100,八堵交流道,基隆交流道,0000101102000C,NE,N,1,1
VD-N1-N-1.600-M-RS,NFB-NR,0,2,1,1,121.7265266,25.1107013,000010,國道1號,0,1K+600,八堵交流道,基隆交流道,0000100100160C,N,N,3,3
VD-N1-N-2.000-M-LOOP,NFB-NR,0,1,5,1,121.7251299,25.1072997,000010,國道1號,0,2K+000,八堵交流道,基隆交流道,0000100100160C,N,N,3,3
VD-N1-N-2-O-SE-1-八堵,NFB-NR,0,1,5,2,121.7226489,25.1039454,000010,國道1號,0,2K+600,大華系統交流道,八堵交流道,0000101103000C,E,N,1,1
VD-N1-N-2.980-M-LOOP,NFB-NR,0,1,5,1,121.7173824,25.1026302,000010,國道1號,0,2K+980,大華系統交流道,八堵交流道,0000100100270C,E,N,3,3
VD-N1-N-3.980-M-LOOP,NFB-NR,0,1,5,1,121.708216,25.0995195,000010,國道1號,0,3K+980,大華系統交流道,八堵交流道,0000100100300C,E,N,3,3
VD-N1-N-4.850-M-RS,NFB-NR,0,2,1,1,121.7006797,25.0974554,000010,國道1號,0,4K+850,大華系統交流道,八堵交流道,0000100100400C,E,N,3,3
VD-N1-N-5-O-SW-大華系統-1NT62W,NFB-NR,0,1,5,2,121.698916,25.0979758,000010,國道1號,0,5K+000,五堵交流道,大華系統交流道,0000101104020C,NW,N,1,1
VD-N1-N-5-O-SE-大華系統-1NT62E,NFB-NR,0,1,5,2,121.6993986,25.0976736,000010,國道1號,0,5K+000,五堵交流道,大華系統交流道,0000101104010C,E,N,1,1
VD-N1-N-5.920-M-LOOP,NFB-NR,0,1,5,1,121.6953736,25.0895281,000010,國道1號,0,5K+920,五堵交流道,大華系統交流道,0000101104000C,N,N,4,4
VD-N1-N-6.200-M-RS,NFB-NR,0,2,1,1,121.6932473,25.0879502,000010,國道1號,0,6K+200,五堵交流道,大華系統交流道,0000100100600C,NE,N,4,4
VD-N1-N-6-I-EN-五堵-匝道,NFB-NR,0,1,5,2,121.6870344,25.0859204,000010,國道1號,0,6K+800,汐止交流道,五堵交流道,0000101105110C,NE,N,1,1
VD-N1-N-6-O-SE-21-五堵,NFB-NR,0,1,5,2,121.6855911,25.0853153,000010,國道1號,0,6K+800,汐止交流道,五堵交流道,0000101105020C,S,N,1,1
VD-N1-N-6-O-SE-1-五堵,NFB-NR,0,1,5,2,121.6850907,25.0859695,000010,國道1號,0,6K+800,汐止交流道,五堵交流道,0000101105020C,S,N,1,1
VD-N1-N-6-I-WN-五堵-環道,NFB-NR,0,1,5,2,121.6858138,25.0855114,000010,國道1號,0,6K+800,汐止交流道,五堵交流道,0000101105050C,NE,N,1,1
VD-N1-N-6.820-N-RS,NFB-NR,0,2,1,1,121.6874494,25.086605,000010,國道1號,0,6K+820,汐止交流道,五堵交流道,0000101105110C,NE,N,3,3
VD-N1-N-8.240-M-LOOP,NFB-NR,0,1,5,1,121.6734014,25.0843852,000010,國道1號,0,8K+240,汐止交流道,五堵交流道,0000100100800C,NE,N,3,3
VD-N1-N-8.710-M-LOOP,NFB-NR,0,1,5,1,121.6694922,25.0822699,000010,國道1號,0,8K+710,汐止交流道,五堵交流道,0000100100840F,NE,N,3,3
VD-N1-N-9-B-汐止地磅站,NFB-NR,0,1,5,2,121.665659,25.079731,000010,國道1號,0,9K+400,汐止交流道,五堵交流道,0000100100900F,NE,N,1,1
VD-N1-N-9.770-M-汐止地磅站,NFB-NR,0,1,5,2,121.6610909,25.0769319,000010,國道1號,0,9K+400,汐止交流道,五堵交流道,0000100100900F,NE,N,1,1
VD-N1-N-10.060-M-RS,NFB-NR,0,2,1,1,121.6584542,25.0755479,000010,國道1號,0,10K+060,汐止交流道,五堵交流道,0000100100900F,NE,N,4,4
VD-N1-N-10.380-N-LOOP,NFB-NR,0,1,5,1,121.6552845,25.0744005,000010,國道1號,0,10K+380,汐止交流道,五堵交流道,0000100101020F,E,N,3,3
VD-N1-N-10-I-EN-1-汐止,NFB-NR,0,1,5,2,121.6539333,25.0728883,000010,國道1號,0,10K+500,汐止系統交流道,汐止交流道,0000101106080F,NE,N,1,1
VD-N1-N-10-O-SE-1-汐止,NFB-NR,0,1,5,2,121.6530258,25.0735383,000010,國道1號,0,10K+500,汐止系統交流道,汐止交流道,0000101106000F,SE,N,2,2
VD-N1-N-10-O-SE-21-汐止-汐萬路,NFB-NR,0,1,5,2,121.6535904,25.0723227,000010,國道1號,0,10K+500,汐止系統交流道,汐止交流道,0000101106010F,SW,N,2,2
VD-N1-N-10-C-N-1-汐止,NFB-NR,0,1,5,2,121.6471652,25.0724842,000010,國道1號,0,10K+500,汐止系統交流道,汐止交流道,0000101107060F,E,N,1,1
VD-N1-N-10.630-M-LOOP,NFB-NR,0,1,5,1,121.6530547,25.0739069,000010,國道1號,0,10K+630,汐止系統交流道,汐止交流道,0000100101050F,E,N,3,3
VD-N1-N-10.640-M-RS,NFB-NR,0,2,1,1,121.6529047,25.0738777,000010,國道1號,0,10K+640,汐止系統交流道,汐止交流道,0000101107070F,E,N,3,3
VD-N1-N-11.250-N-LOOP,NFB-NR,0,1,5,1,121.6470873,25.0729346,000010,國道1號,0,11K+250,汐止系統交流道,汐止交流道,0000100101100F,E,N,2,2
VD-N1-N-11-I-EN-汐止系統-3N1N,NFB-NR,0,1,5,2,121.6455921,25.0712011,000010,國道1號,0,11K+500,高架汐止端,汐止系統交流道,0000101107090F,NE,N,1,1
VD-N1-N-11.800-M-LOOP,NFB-NR,0,1,5,1,121.6416527,25.072075,000010,國道1號,0,11K+800,高架汐止端,汐止系統交流道,0000100101180F,E,N,3,3
VD-N1-N-12.500-M-LOOP,NFB-NR,0,1,5,1,121.6357562,25.068964,000010,國道1號,0,12K+500,高架汐止端,汐止系統交流道,0000100101240F,NE,N,5,5
VD-N1-N-13.400-M-RS,NFB-NR,0,2,1,1,121.6273834,25.0667758,000010,國道1號,0,13K+400,高架汐止端,汐止系統交流道,0000100101300F,E,N,5,5
VD-N1-N-13.840-M-LOOP,NFB-NR,0,1,5,1,121.622839,25.0663938,000010,國道1號,0,13K+840,高架汐止端,汐止系統交流道,0000100101300F,E,N,5,5
VD-N1-N-15.150-M-LOOP,NFB-NR,0,1,5,1,121.6099407,25.065114,000010,國道1號,0,15K+150,東湖交流道,高架汐止端,0000100101500A,E,N,3,3
VD-N1-N-15-O-SE-1-東湖,NFB-NR,0,1,5,2,121.6097403,25.0648276,000010,國道1號,0,15K+200,內湖交流道,東湖交流道,0000101109000A,E,N,1,1
VD-N1-N-15.740-M-LOOP,NFB-NR,0,1,5,1,121.604225,25.0643904,000010,國道1號,0,15K+740,內湖交流道,東湖交流道,0000100101550A,E,N,4,4
VD-N1-N-16.220-M-RS,NFB-NR,0,2,1,1,121.5995028,25.0638057,000010,國道1號,0,16K+220,內湖交流道,東湖交流道,0000100101600A,E,N,3,3
VD-N1-N-16.500-N-LOOP,NFB-NR,0,1,5,1,121.5972318,25.0636835,000010,國道1號,0,16K+500,內湖交流道,東湖交流道,0000100101620A,E,N,3,3
VD-N1-N-16-I-EN-1B-成功路-內湖,NFB-NR,0,1,5,2,121.591126,25.0642023,000010,國道1號,0,16K+800,圓山交流道,內湖交流道,0000101110010A,E,N,1,1
VD-N1-N-16-I-EN-1A-環東大道-內湖,NFB-NR,0,1,5,2,121.592827,25.0627462,000010,國道1號,0,16K+800,圓山交流道,內湖交流道,0000101110030A,E,N,1,1
VD-N1-N-16-O-SE-1-內湖,NFB-NR,0,1,5,2,121.5887129,25.0651991,000010,國道1號,0,16K+800,圓山交流道,內湖交流道,0000101110000A,SE,N,3,3
VD-N1-N-16.980-N-LOOP,NFB-NR,0,1,5,1,121.5918987,25.0643841,000010,國道1號,0,16K+980,圓山交流道,內湖交流道,0000100101680A,E,N,2,2
VD-N1-N-18.010-M-LOOP,NFB-NR,0,1,5,1,121.5824722,25.0679975,000010,國道1號,0,18K+010,圓山交流道,內湖交流道,0000100101800A,E,N,4,4
VD-N1-N-18.770-M-RS,NFB-NR,0,2,1,1,121.5755157,25.0702247,000010,國道1號,0,18K+770,圓山交流道,內湖交流道,0000100101800A,E,N,3,3
VD-N1-N-21.230-M-LOOP,NFB-NR,0,1,5,1,121.5513612,25.073031,000010,國道1號,0,21K+230,圓山交流道,內湖交流道,0000100102100A,E,N,3,3
VD-N1-N-22.990-N-LOOP,NFB-NR,0,1,5,1,121.5342446,25.0726056,000010,國道1號,0,22K+990,圓山交流道,內湖交流道,0000100102280A,E,N,3,3
VD-N1-N-23-O-SE-1B-圓山,NFB-NR,0,1,5,2,121.5318793,25.0724064,000010,國道1號,0,23K+200,台北交流道,圓山交流道,0000101111050A,SE,N,3,3
VD-N1-N-23-O-SE-1A-圓山,NFB-NR,0,1,5,2,121.5404773,25.0730997,000010,國道1號,0,23K+200,台北交流道,圓山交流道,0000101111000A,E,N,2,2
VD-N1-N-23-I-EN-1-圓山,NFB-NR,0,1,5,2,121.5336419,25.0714841,000010,國道1號,0,23K+200,台北交流道,圓山交流道,0000101111040A,NE,N,1,1
VD-N1-N-23-O-SE-22B-圓山-建國北路,NFB-NR,0,1,5,2,121.5325241,25.071972,000010,國道1號,0,23K+200,台北交流道,圓山交流道,0000101111070A,SE,N,2,2
VD-N1-N-23.780-M-LOOP,NFB-NR,0,1,5,1,121.5267252,25.0745906,000010,國道1號,0,23K+780,台北交流道,圓山交流道,0000100102350A,SE,N,4,4
VD-N1-N-24.200-M-RS,NFB-NR,0,2,1,1,121.5228044,25.0760119,000010,國道1號,0,24K+200,台北交流道,圓山交流道,0000100102400A,E,N,4,4
VD-N1-N-25-I-EN-台北-匝道,NFB-NR,0,1,5,2,121.5152443,25.0768242,000010,國道1號,0,25K+100,三重交流道,台北交流道,0000101112060A,E,N,1,1
VD-N1-N-25-I-WN-台北-環道,NFB-NR,0,1,5,2,121.5136632,25.0772999,000010,國道1號,0,25K+100,三重交流道,台北交流道,0000101112030A,NW,N,1,1
VD-N1-N-25-O-SW-22-台北,NFB-NR,0,1,5,2,121.5148931,25.0771094,000010,國道1號,0,25K+100,三重交流道,台北交流道,0000101112040A,S,N,1,1
VD-N1-N-25-O-SE-21-台北,NFB-NR,0,1,5,2,121.511756,25.0774591,000010,國道1號,0,25K+100,三重交流道,台北交流道,0000101112010A,SE,N,2,2
VD-N1-N-25.200-N-LOOP,NFB-NR,0,1,5,1,121.5129827,25.0779421,000010,國道1號,0,25K+200,三重交流道,台北交流道,0000100102520A,E,N,3,3
VD-N1-N-25.800-M-LOOP,NFB-NR,0,1,5,1,121.507084,25.0780004,000010,國道1號,0,25K+800,三重交流道,台北交流道,0000100102560A,E,N,5,5
VD-N1-N-26.780-M-RS,NFB-NR,0,2,1,1,121.4976894,25.0764644,000010,國道1號,0,26K+780,三重交流道,台北交流道,0000100102680F,E,N,6,6
VD-N1-N-27.100-N-LOOP,NFB-NR,0,1,5,1,121.4945537,25.0757203,000010,國道1號,0,27K+100,五股轉接道,三重交流道,0000100102700F,E,N,4,4
VD-N1-N-27-I-EN-1-三重,NFB-NR,0,1,5,2,121.4946285,25.0746714,000010,國道1號,0,27K+100,五股轉接道,三重交流道,0000101113070F,NE,N,2,2
VD-N1-N-27-O-SE-1-三重,NFB-NR,0,1,5,2,121.4934621,25.0750662,000010,國道1號,0,27K+100,五股轉接道,三重交流道,0000101113000F,E,N,1,1
VD-N1-N-27.970-M-LOOP,NFB-NR,0,1,5,1,121.486265,25.0737605,000010,國道1號,0,27K+970,五股轉接道,三重交流道,0000100102750F,E,N,4,4
VD-N1-N-28.670-M-LOOP,NFB-NR,0,1,5,1,121.4793274,25.0732995,000010,國道1號,0,28K+670,五股轉接道,三重交流道,0000100102800F,E,N,4,4
VD-N1-N-30.550-M-RS,NFB-NR,0,2,1,1,121.4611482,25.0752692,000010,國道1號,0,30K+550,五股轉接道,三重交流道,0000100103000F,E,N,4,4
VD-N1-N-31.830-N-LOOP,NFB-NR,0,1,5,1,121.449431,25.071848,000010,國道1號,0,31K+830,五股轉接道,三重交流道,0000100103160F,E,N,3,3
VD-N1-N-32.200-M-LOOP,NFB-NR,0,1,5,1,121.4455405,25.0706822,000010,國道1號,0,32K+200,五股交流道,五股轉接道,0000100103200F,E,N,3,3
VD-N1-N-33-I-EN-21-五股,NFB-NR,0,1,5,2,121.438938,25.06845,000010,國道1號,0,32K+920,五股交流道,五股轉接道,0000101115050F,NE,N,1,1
VD-N1-N-33-I-EN-33-台65線,NFB-NR,0,1,5,2,121.439005,25.064215,401071,國道1號,0,32K+920,五股交流道,五股轉接道,4010710100307F,NW,N,1,1
VD-N1-N-33.100-M-LOOP,NFB-NR,0,1,5,1,121.436926,25.0685791,000010,國道1號,0,33K+100,高公局交流道,五股交流道,0000100103310F,E,N,5,5
VD-N1-N-33-I-EN-1-五股-平面,NFB-NR,0,1,5,2,121.44482,25.0701749,000010,國道1號,0,33K+100,高公局交流道,五股交流道,0000101115080F,E,N,1,1
VD-N1-N-33-I-WN-32-五股,NFB-NR,0,1,5,2,121.4367421,25.0689437,000010,國道1號,0,33K+100,高公局交流道,五股交流道,0000101115060F,SE,N,1,1
VD-N1-N-33-I-EN-31-五股,NFB-NR,0,1,5,2,121.4381486,25.0676589,000010,國道1號,0,33K+100,高公局交流道,五股交流道,0000101115030F,N,N,1,1
VD-N1-N-33-O-SW-22-五股,NFB-NR,0,1,5,2,121.4373526,25.0682953,000010,國道1號,0,33K+100,高公局交流道,五股交流道,0000101115020F,N,N,1,1
VD-N1-N-33-O-SE-32-五股-平面,NFB-NR,0,1,5,2,121.436872,25.068141,000010,國道1號,0,33K+100,高公局交流道,五股交流道,0000101115010F,SE,N,1,1
VD-N1-N-33-I-EN-2-五股,NFB-NR,0,1,5,2,121.4411506,25.069092,000010,國道1號,0,33K+100,高公局交流道,五股交流道,0000101115030F,N,N,2,2
VD-N1-N-33-O-SE-31-五股-高架,NFB-NR,0,1,5,2,121.436634,25.068115,00001B,國道1號,0,33K+140,高公局交流道,五股交流道,00001B0103310F,E,N,1,1
VD-N1-N-33-O-SN-1-五股,NFB-NR,0,1,5,2,121.4349848,25.0682066,000010,國道1號,0,33K+350,高公局交流道,五股交流道,0000101115000F,E,N,3,3
VD-N1-N-34.010-M-RS,NFB-NR,0,2,1,1,121.4279892,25.0679649,000010,國道1號,0,34K+000,高公局交流道,五股交流道,0000100103400F,NE,N,4,4
